DataProyectoMineria_Sexo,DataProyectoMineria_Zona,DataProyectoMineria_Departamento,DataProyectoMineria_Etario,DataProyectoMineria_Grupo,DataProyectoMineria_No_carente,DataProyectoMineria_Valor,DataProyectoMineria_Total,DataProyectoMineria_Proporción,DataProyectoMineria_Variable,DataProyectoMineria_ID,DataProyectoMineria_Nombre_dpto
Mujer,Urbano,68,Menor,Colombiana,210670.5,8644.532,219315.1,0.0394160365610941,Sin suministro continuo de agua,2502,Santander
Mujer,Urbano,68,Menor,Colombiana,211399.1,9618.8531,221018,0.04352067750138,Sin espacio exclusivo para la cocina,3556,Santander
Mujer,Urbano,68,Menor,Colombiana,213047.3,7970.7,221018,0.0360635785320653,Sin alcantarillado,3022,Santander
Mujer,Urbano,68,Menor,Colombiana,213991.5,7026.528,221018,0.0317916549783276,Sin paredes duraderas,6760,Santander
Mujer,Urbano,68,Menor,Colombiana,217189.3,3828.711,221018,0.0173230732338543,Sin sanitario,5158,Santander
Mujer,Urbano,68,Menor,Colombiana,218081.1,2936.935,221018,0.0132882163443701,Sin pisos duraderos,6226,Santander
Mujer,Urbano,68,Menor,Colombiana,218867.8,2150.219,221018,0.00972870535431503,Sin combustible adecuado para cocinar,384,Santander
Mujer,Urbano,68,Menor,Colombiana,219315.1,1702.941,221018,0.0077049878290456,Sin acueducto,1986,Santander
Mujer,Urbano,68,Menor,Colombiana,220503.7,514.2867,221018,0.00232689961903555,Sin recogida de basuras,1452,Santander
Mujer,Urbano,68,Menor,Colombiana,221018,0,221018,0,Sin electricidad,5692,Santander
Mujer,Urbano,68,Menor,Retornada,59.330139,515.36475,574.69489,0.896762367244991,Sin internet,4091,Santander
Mujer,Urbano,68,Menor,Retornada,64.345055,0,64.345055,0,Sin empleo,7245,Santander
Mujer,Urbano,68,Menor,Retornada,457.760643,116.93425,574.69489,0.20347188053125,Sin refrigerador,4625,Santander
Mujer,Urbano,68,Menor,Retornada,473.49297,101.20192,574.69489,0.176096780676091,Hacinamiento,919,Santander
Mujer,Urbano,68,Menor,Retornada,539.70886,34.986034,574.69489,0.0608775797536672,Sin espacio exclusivo para la cocina,3557,Santander
Mujer,Urbano,68,Menor,Retornada,574.69489,0,574.69489,0,Sin acueducto,1987,Santander
Mujer,Urbano,68,Menor,Retornada,574.69489,0,574.69489,0,Sin alcantarillado,3023,Santander
Mujer,Urbano,68,Menor,Retornada,574.69489,0,574.69489,0,Sin combustible adecuado para cocinar,385,Santander
Mujer,Urbano,68,Menor,Retornada,574.69489,0,574.69489,0,Sin electricidad,5693,Santander
Mujer,Urbano,68,Menor,Retornada,574.69489,0,574.69489,0,Sin paredes duraderas,6761,Santander
Mujer,Urbano,68,Menor,Retornada,574.69489,0,574.69489,0,Sin pisos duraderos,6227,Santander
Mujer,Urbano,68,Menor,Retornada,574.69489,0,574.69489,0,Sin recogida de basuras,1453,Santander
Mujer,Urbano,68,Menor,Retornada,574.69489,0,574.69489,0,Sin sanitario,5159,Santander
Mujer,Urbano,68,Menor,Retornada,574.69489,0,574.69489,0,Sin suministro continuo de agua,2503,Santander
Mujer,Urbano,68,Menor,Venezolana,1766.748,205.59766,1972.346,0.104240158673985,Sin empleo,7246,Santander
Mujer,Urbano,68,Menor,Venezolana,4932.282,12058.12,16990.41,0.709701531628725,Sin internet,4092,Santander
Mujer,Urbano,68,Menor,Venezolana,5744.911,11245.49,16990.41,0.661872785883331,Hacinamiento,920,Santander
Mujer,Urbano,68,Menor,Venezolana,11735.82,5254.582,16990.41,0.309267522090403,Sin refrigerador,4626,Santander
Mujer,Urbano,68,Menor,Venezolana,14454.2,2536.206,16990.41,0.149272795653548,Sin espacio exclusivo para la cocina,3558,Santander
Mujer,Urbano,68,Menor,Venezolana,15137.75,1852.652,16990.41,0.109041041387465,Sin alcantarillado,3024,Santander
Mujer,Urbano,68,Menor,Venezolana,15579.59,1410.818,16990.41,0.0830361362674591,Sin sanitario,5160,Santander
Mujer,Urbano,68,Menor,Venezolana,16167.115,309.6484,16476.76,0.0187930394082332,Sin suministro continuo de agua,2504,Santander
Mujer,Urbano,68,Menor,Venezolana,16476.76,513.64173,16990.41,0.0302312734065864,Sin acueducto,1988,Santander
Mujer,Urbano,68,Menor,Venezolana,16476.76,513.64173,16990.41,0.0302312734065864,Sin pisos duraderos,6228,Santander
Mujer,Urbano,68,Menor,Venezolana,16535.67,454.73725,16990.41,0.0267643482411549,Sin paredes duraderas,6762,Santander
Mujer,Urbano,68,Menor,Venezolana,16695.23,295.175087,16990.41,0.0173730408506917,Sin recogida de basuras,1454,Santander
Mujer,Urbano,68,Menor,Venezolana,16719.655,270.75013,16990.41,0.0159354677138456,Sin combustible adecuado para cocinar,386,Santander
Mujer,Urbano,68,Menor,Venezolana,16990.41,0,16990.41,0,Sin electricidad,5694,Santander
Mujer,Urbano,70,Mayor,Colombiana,16502.07,179219.8,195721.9,0.915685980976069,Sin suministro continuo de agua,2511,Sucre
Mujer,Urbano,70,Mayor,Colombiana,73501.28,128246.8,201748.1,0.635677857684905,Sin internet,4099,Sucre
Mujer,Urbano,70,Mayor,Colombiana,105534.9,21294.79,126829.72,0.167900630861599,Sin empleo,7252,Sucre
Mujer,Urbano,70,Mayor,Colombiana,138524.7,63223.42,201748.1,0.313378019421249,Hacinamiento,927,Sucre
Mujer,Urbano,70,Mayor,Colombiana,148611.6,53136.55,201748.1,0.263380671243001,Sin alcantarillado,3031,Sucre
Mujer,Urbano,70,Mayor,Colombiana,177581.54,24166.58,201748.1,0.119785911242782,Sin refrigerador,4633,Sucre
Mujer,Urbano,70,Mayor,Colombiana,180325.4,21422.71,201748.1,0.106185436194938,Sin pisos duraderos,6235,Sucre
Mujer,Urbano,70,Mayor,Colombiana,184165.3,17582.85,201748.1,0.0871524936294319,Sin recogida de basuras,1461,Sucre
Mujer,Urbano,70,Mayor,Colombiana,184763.7,16984.44,201748.1,0.0841863690413937,Sin espacio exclusivo para la cocina,3565,Sucre
Mujer,Urbano,70,Mayor,Colombiana,189101.5,12646.59,201748.1,0.0626850513090334,Sin paredes duraderas,6769,Sucre
Mujer,Urbano,70,Mayor,Colombiana,192565.6,9182.526,201748.1,0.0455148078222298,Sin combustible adecuado para cocinar,393,Sucre
Mujer,Urbano,70,Mayor,Colombiana,194323.7,7424.464,201748.1,0.0368006637980729,Sin sanitario,5167,Sucre
Mujer,Urbano,70,Mayor,Colombiana,195721.9,6026.262,201748.1,0.029870229261143,Sin acueducto,1995,Sucre
Mujer,Urbano,70,Mayor,Colombiana,201676.1,72.039799,201748.1,0.000357077955133159,Sin electricidad,5701,Sucre
Mujer,Urbano,70,Mayor,Retornada,210.56693,2773.257,2983.824,0.929430489197754,Sin suministro continuo de agua,2512,Sucre
Mujer,Urbano,70,Mayor,Retornada,734.40906,2290.624,3025.0333,0.757222738672001,Sin internet,4100,Sucre
Mujer,Urbano,70,Mayor,Retornada,1571.34,498.4193,2069.76,0.240810190553494,Sin empleo,7253,Sucre
Mujer,Urbano,70,Mayor,Retornada,1925.055,1099.978,3025.0333,0.363625088027957,Hacinamiento,928,Sucre
Mujer,Urbano,70,Mayor,Retornada,2453.562,571.47088,3025.0333,0.188913913774106,Sin refrigerador,4634,Sucre
Mujer,Urbano,70,Mayor,Retornada,2699.589,325.44475,3025.0333,0.107583857010764,Sin pisos duraderos,6236,Sucre
Mujer,Urbano,70,Mayor,Retornada,2737.404,287.62899,3025.0333,0.0950829169384681,Sin alcantarillado,3032,Sucre
Mujer,Urbano,70,Mayor,Retornada,2752.31,272.72379,3025.0333,0.0901556323363449,Sin espacio exclusivo para la cocina,3566,Sucre
Mujer,Urbano,70,Mayor,Retornada,2808.836,216.19758,3025.0333,0.0714694876251445,Sin paredes duraderas,6770,Sucre
Mujer,Urbano,70,Mayor,Retornada,2846.103,178.93062,3025.0333,0.059149967043338,Sin recogida de basuras,1462,Sucre
Mujer,Urbano,70,Mayor,Retornada,2854.579,170.45472,3025.0333,0.0563480474743865,Sin combustible adecuado para cocinar,394,Sucre
Mujer,Urbano,70,Mayor,Retornada,2983.824,41.2092371,3025.0333,0.0136227383348144,Sin acueducto,1996,Sucre
Mujer,Urbano,70,Mayor,Retornada,2997.435,27.597814,3025.0333,0.00912314386754023,Sin sanitario,5168,Sucre
Mujer,Urbano,70,Mayor,Retornada,3025.0333,0,3025.0333,0,Sin electricidad,5702,Sucre
Mujer,Urbano,70,Mayor,Venezolana,483.57212,5610.101,6093.673,0.920643592132364,Sin suministro continuo de agua,2513,Sucre
Mujer,Urbano,70,Mayor,Venezolana,1267.81,5194.501,6462.311,0.803814765337044,Sin internet,4101,Sucre
Mujer,Urbano,70,Mayor,Venezolana,2654.508,3807.803,6462.311,0.58923239689331,Hacinamiento,929,Sucre
Mujer,Urbano,70,Mayor,Venezolana,2791.2934,1157.8693,3949.1627,0.293193617978819,Sin empleo,7254,Sucre
Mujer,Urbano,70,Mayor,Venezolana,3208.807,3253.504,6462.311,0.503458282957908,Sin refrigerador,4635,Sucre
Mujer,Urbano,70,Mayor,Venezolana,3666.09,2796.221,6462.311,0.432696755077247,Sin alcantarillado,3033,Sucre
Mujer,Urbano,70,Mayor,Venezolana,5316.666,1145.645,6462.311,0.177281006748205,Sin espacio exclusivo para la cocina,3567,Sucre
Mujer,Urbano,70,Mayor,Venezolana,5682.388,779.92265,6462.311,0.120687885494833,Sin combustible adecuado para cocinar,395,Sucre
Mujer,Urbano,70,Mayor,Venezolana,5815.832,646.47921,6462.311,0.100038393385896,Sin recogida de basuras,1463,Sucre
Mujer,Urbano,70,Mayor,Venezolana,5923.463,538.84804,6462.311,0.0833831797943491,Sin pisos duraderos,6237,Sucre
Mujer,Urbano,70,Mayor,Venezolana,6093.673,368.63747,6462.311,0.0570442168444075,Sin acueducto,1997,Sucre
Mujer,Urbano,70,Mayor,Venezolana,6116.6441,345.66672,6462.311,0.0534896448035386,Sin sanitario,5169,Sucre
Mujer,Urbano,70,Mayor,Venezolana,6175.25,287.060936,6462.311,0.0444207863100368,Sin paredes duraderas,6771,Sucre
Mujer,Urbano,70,Mayor,Venezolana,6462.311,0,6462.311,0,Sin electricidad,5703,Sucre
Mujer,Urbano,70,Menor,Colombiana,1002.201,159.28008,1161.481,0.137135329807375,Sin empleo,7250,Sucre
Mujer,Urbano,70,Menor,Colombiana,6145.075,83766.44,89911.51,0.931654245379707,Sin suministro continuo de agua,2508,Sucre
Mujer,Urbano,70,Menor,Colombiana,30282.13,63383.24,93665.37,0.676698762840525,Sin internet,4096,Sucre
Mujer,Urbano,70,Menor,Colombiana,51080.85,42584.52,93665.37,0.454645297402872,Hacinamiento,924,Sucre
Mujer,Urbano,70,Menor,Colombiana,60768.77,32896.61,93665.37,0.351214221435307,Sin alcantarillado,3028,Sucre
Mujer,Urbano,70,Menor,Colombiana,79270.22,14395.15,93665.37,0.153687002998013,Sin pisos duraderos,6232,Sucre
Mujer,Urbano,70,Menor,Colombiana,79844.04,13821.33,93665.37,0.147560726018592,Sin refrigerador,4630,Sucre
Mujer,Urbano,70,Menor,Colombiana,80904.1,12761.27,93665.37,0.136243202797363,Sin recogida de basuras,1458,Sucre
Mujer,Urbano,70,Menor,Colombiana,83415.18,10250.19,93665.37,0.109434148394439,Sin espacio exclusivo para la cocina,3562,Sucre
Mujer,Urbano,70,Menor,Colombiana,87094.02,6571.351,93665.37,0.0701577434648473,Sin paredes duraderas,6766,Sucre
Mujer,Urbano,70,Menor,Colombiana,87208.74,6456.634,93665.37,0.0689329898552688,Sin combustible adecuado para cocinar,390,Sucre
Mujer,Urbano,70,Menor,Colombiana,89131.08,4534.29,93665.37,0.0484094601879008,Sin sanitario,5164,Sucre
Mujer,Urbano,70,Menor,Colombiana,89911.51,3753.86,93665.37,0.0400773519604951,Sin acueducto,1992,Sucre
Mujer,Urbano,70,Menor,Colombiana,93629.36,36.017779,93665.37,0.000384536771701217,Sin electricidad,5698,Sucre
Mujer,Urbano,70,Menor,Retornada,37.278793,616.70472,653.98351,0.942997354780398,Sin suministro continuo de agua,2509,Sucre
Mujer,Urbano,70,Menor,Retornada,110.72394,543.259573,653.98351,0.830693075120503,Sin internet,4097,Sucre
Mujer,Urbano,70,Menor,Retornada,340.32623,313.65728,653.98351,0.479610380390172,Hacinamiento,925,Sucre
Mujer,Urbano,70,Menor,Retornada,464.39918,189.58433,653.98351,0.289891605982542,Sin refrigerador,4631,Sucre
Mujer,Urbano,70,Menor,Retornada,552.13345,101.85006,653.98351,0.155737963484737,Sin recogida de basuras,1459,Sucre
Mujer,Urbano,70,Menor,Retornada,554.01819,99.965326,653.98351,0.152856034550474,Sin alcantarillado,3029,Sucre
Mujer,Urbano,70,Menor,Retornada,556.9319,97.051609,653.98351,0.148400697442662,Sin pisos duraderos,6233,Sucre
Mujer,Urbano,70,Menor,Retornada,576.3378,77.645714,653.98351,0.118727326932142,Sin espacio exclusivo para la cocina,3563,Sucre
Mujer,Urbano,70,Menor,Retornada,646.02244,7.9610691,653.98351,0.0121731954678796,Sin paredes duraderas,6767,Sucre
Mujer,Urbano,70,Menor,Retornada,653.98351,0,653.98351,0,Sin acueducto,1993,Sucre
Mujer,Urbano,70,Menor,Retornada,653.98351,0,653.98351,0,Sin combustible adecuado para cocinar,391,Sucre
Mujer,Urbano,70,Menor,Retornada,653.98351,0,653.98351,0,Sin electricidad,5699,Sucre
Mujer,Urbano,70,Menor,Retornada,653.98351,0,653.98351,0,Sin sanitario,5165,Sucre
Mujer,Urbano,70,Menor,Venezolana,76.4878788,108.82935,185.31722,0.58725978082339,Sin empleo,7251,Sucre
Mujer,Urbano,70,Menor,Venezolana,399.65176,5655.918,6055.57,0.934002579443388,Sin suministro continuo de agua,2510,Sucre
Mujer,Urbano,70,Menor,Venezolana,1287.747,4985.167,6272.914,0.794713111003913,Sin internet,4098,Sucre
Mujer,Urbano,70,Menor,Venezolana,2005.042,4267.872,6272.914,0.680365138116034,Hacinamiento,926,Sucre
Mujer,Urbano,70,Menor,Venezolana,3231.9142,3041,6272.914,0.484782670382537,Sin refrigerador,4632,Sucre
Mujer,Urbano,70,Menor,Venezolana,3523.652,2749.2622,6272.914,0.438275130186704,Sin alcantarillado,3030,Sucre
Mujer,Urbano,70,Menor,Venezolana,5340.729,932.18459,6272.914,0.14860471385388,Sin espacio exclusivo para la cocina,3564,Sucre
Mujer,Urbano,70,Menor,Venezolana,5754.37,518.54401,6272.914,0.0826639756260009,Sin pisos duraderos,6234,Sucre
Mujer,Urbano,70,Menor,Venezolana,5807.342,465.57189,6272.914,0.0742193962805803,Sin recogida de basuras,1460,Sucre
Mujer,Urbano,70,Menor,Venezolana,5903.554,369.35946,6272.914,0.0588816393784452,Sin combustible adecuado para cocinar,392,Sucre
Mujer,Urbano,70,Menor,Venezolana,5915.0045,357.90943,6272.914,0.0570563266131179,Sin paredes duraderas,6768,Sucre
Mujer,Urbano,70,Menor,Venezolana,6055.57,217.34379,6272.914,0.034647978594956,Sin acueducto,1994,Sucre
Mujer,Urbano,70,Menor,Venezolana,6103.219,169.69478,6272.914,0.0270519857278451,Sin sanitario,5166,Sucre
Mujer,Urbano,70,Menor,Venezolana,6272.914,0,6272.914,0,Sin electricidad,5700,Sucre
Mujer,Urbano,73,Mayor,Colombiana,173268.4,178055.9,351324.3,0.506813505356732,Sin internet,4105,Tolima
Mujer,Urbano,73,Mayor,Colombiana,179675.7,43227.46,222903.2,0.193929293074303,Sin empleo,7257,Tolima
Mujer,Urbano,73,Mayor,Colombiana,213870.5,133122.1,346992.7,0.383645246715565,Sin suministro continuo de agua,2517,Tolima
Mujer,Urbano,73,Mayor,Colombiana,287897.6,63426.68,351324.3,0.180535989113193,Hacinamiento,933,Tolima
Mujer,Urbano,73,Mayor,Colombiana,321426.6,29897.71,351324.3,0.0851000343557221,Sin espacio exclusivo para la cocina,3571,Tolima
Mujer,Urbano,73,Mayor,Colombiana,329171.3,22152.96,351324.3,0.0630555871028562,Sin refrigerador,4639,Tolima
Mujer,Urbano,73,Mayor,Colombiana,339196.3,12127.96,351324.3,0.0345206978281889,Sin alcantarillado,3037,Tolima
Mujer,Urbano,73,Mayor,Colombiana,339680.5,11643.82,351324.3,0.0331426548063997,Sin paredes duraderas,6775,Tolima
Mujer,Urbano,73,Mayor,Colombiana,345463.1,5861.214,351324.3,0.0166832012473945,Sin sanitario,5173,Tolima
Mujer,Urbano,73,Mayor,Colombiana,346671.2,4653.073,351324.3,0.0132443813308672,Sin combustible adecuado para cocinar,399,Tolima
Mujer,Urbano,73,Mayor,Colombiana,346992.7,4331.612,351324.3,0.0123293834215282,Sin acueducto,2001,Tolima
Mujer,Urbano,73,Mayor,Colombiana,347482.8,3841.507,351324.3,0.0109343617848239,Sin pisos duraderos,6241,Tolima
Mujer,Urbano,73,Mayor,Colombiana,349077.9,2246.3976,351324.3,0.00639408546462627,Sin recogida de basuras,1467,Tolima
Mujer,Urbano,73,Mayor,Colombiana,350973.7,350.57963,351324.3,0.000997880391421829,Sin electricidad,5707,Tolima
Mujer,Urbano,73,Mayor,Retornada,253.95965,903.14307,1157.103,0.780520895719741,Sin internet,4106,Tolima
Mujer,Urbano,73,Mayor,Retornada,387.61396,0,387.61396,0,Sin empleo,7258,Tolima
Mujer,Urbano,73,Mayor,Retornada,433.98974,723.112978,1157.103,0.624933975627062,Hacinamiento,934,Tolima
Mujer,Urbano,73,Mayor,Retornada,453.41051,703.69221,1157.103,0.608150017759871,Sin suministro continuo de agua,2518,Tolima
Mujer,Urbano,73,Mayor,Retornada,990.074914,167.0278,1157.103,0.144349984400697,Sin refrigerador,4640,Tolima
Mujer,Urbano,73,Mayor,Retornada,1105.485,51.618025,1157.103,0.0446097063096371,Sin espacio exclusivo para la cocina,3572,Tolima
Mujer,Urbano,73,Mayor,Retornada,1157.103,0,1157.103,0,Sin acueducto,2002,Tolima
Mujer,Urbano,73,Mayor,Retornada,1157.103,0,1157.103,0,Sin alcantarillado,3038,Tolima
Mujer,Urbano,73,Mayor,Retornada,1157.103,0,1157.103,0,Sin combustible adecuado para cocinar,400,Tolima
Mujer,Urbano,73,Mayor,Retornada,1157.103,0,1157.103,0,Sin electricidad,5708,Tolima
Mujer,Urbano,73,Mayor,Retornada,1157.103,0,1157.103,0,Sin paredes duraderas,6776,Tolima
Mujer,Urbano,73,Mayor,Retornada,1157.103,0,1157.103,0,Sin pisos duraderos,6242,Tolima
Mujer,Urbano,73,Mayor,Retornada,1157.103,0,1157.103,0,Sin recogida de basuras,1468,Tolima
Mujer,Urbano,73,Mayor,Retornada,1157.103,0,1157.103,0,Sin sanitario,5174,Tolima
Mujer,Urbano,73,Mayor,Venezolana,1438.2092,2199.694,3637.903,0.604659882355302,Sin internet,4107,Tolima
Mujer,Urbano,73,Mayor,Venezolana,1719.4613,1918.442,3637.903,0.527348310276552,Hacinamiento,935,Tolima
Mujer,Urbano,73,Mayor,Venezolana,1864.935,1204.535,3069.47,0.39242442506361,Sin empleo,7259,Tolima
Mujer,Urbano,73,Mayor,Venezolana,2682.064,955.83922,3637.903,0.262744559159494,Sin refrigerador,4641,Tolima
Mujer,Urbano,73,Mayor,Venezolana,2998.7224,639.18078,3637.903,0.175700336155197,Sin suministro continuo de agua,2519,Tolima
Mujer,Urbano,73,Mayor,Venezolana,3322.341,315.5617,3637.903,0.0867427471265726,Sin espacio exclusivo para la cocina,3573,Tolima
Mujer,Urbano,73,Mayor,Venezolana,3619.449,18.453922,3637.903,0.00507268115724911,Sin combustible adecuado para cocinar,401,Tolima
Mujer,Urbano,73,Mayor,Venezolana,3623.45,14.453094,3637.903,0.00397291901405837,Sin pisos duraderos,6243,Tolima
Mujer,Urbano,73,Mayor,Venezolana,3637.903,0,3637.903,0,Sin acueducto,2003,Tolima
Mujer,Urbano,73,Mayor,Venezolana,3637.903,0,3637.903,0,Sin alcantarillado,3039,Tolima
Mujer,Urbano,73,Mayor,Venezolana,3637.903,0,3637.903,0,Sin electricidad,5709,Tolima
Mujer,Urbano,73,Mayor,Venezolana,3637.903,0,3637.903,0,Sin paredes duraderas,6777,Tolima
Mujer,Urbano,73,Mayor,Venezolana,3637.903,0,3637.903,0,Sin recogida de basuras,1469,Tolima
Mujer,Urbano,73,Mayor,Venezolana,3637.903,0,3637.903,0,Sin sanitario,5175,Tolima
Mujer,Urbano,73,Menor,Colombiana,2408.544,2548.787,4957.331,0.514145010692245,Sin empleo,7255,Tolima
Mujer,Urbano,73,Menor,Colombiana,60641.19,87043.65,147684.8,0.589388007432044,Sin internet,4102,Tolima
Mujer,Urbano,73,Menor,Colombiana,83188.46,61858.51,145047,0.426472177983688,Sin suministro continuo de agua,2514,Tolima
Mujer,Urbano,73,Menor,Colombiana,99901.44,47783.39,147684.8,0.323549816907359,Hacinamiento,930,Tolima
Mujer,Urbano,73,Menor,Colombiana,131470.9,16213.924,147684.8,0.109787357940695,Sin espacio exclusivo para la cocina,3568,Tolima
Mujer,Urbano,73,Menor,Colombiana,135348.6,12336.27,147684.8,0.083531074287943,Sin refrigerador,4636,Tolima
Mujer,Urbano,73,Menor,Colombiana,141587.8,6097.029,147684.8,0.0412840657941779,Sin paredes duraderas,6772,Tolima
Mujer,Urbano,73,Menor,Colombiana,142220.8,5464.018,147684.8,0.0369978359316599,Sin alcantarillado,3034,Tolima
Mujer,Urbano,73,Menor,Colombiana,144822.1,2862.723,147684.8,0.0193840056661214,Sin sanitario,5170,Tolima
Mujer,Urbano,73,Menor,Colombiana,145047,2637.864,147684.8,0.0178614454568107,Sin acueducto,1998,Tolima
Mujer,Urbano,73,Menor,Colombiana,145769.4,1915.386,147684.8,0.0129694186537816,Sin combustible adecuado para cocinar,396,Tolima
Mujer,Urbano,73,Menor,Colombiana,146175.2,1509.678,147684.8,0.0102222977584694,Sin recogida de basuras,1464,Tolima
Mujer,Urbano,73,Menor,Colombiana,146191.8,1493.075,147684.8,0.0101098758978581,Sin pisos duraderos,6238,Tolima
Mujer,Urbano,73,Menor,Colombiana,147426,258.86734,147684.8,0.00175283671711645,Sin electricidad,5704,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Hacinamiento,931,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Sin acueducto,1999,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Sin alcantarillado,3035,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Sin combustible adecuado para cocinar,397,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Sin electricidad,5705,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Sin espacio exclusivo para la cocina,3569,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Sin internet,4103,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Sin paredes duraderas,6773,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Sin pisos duraderos,6239,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Sin recogida de basuras,1465,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Sin refrigerador,4637,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Sin sanitario,5171,Tolima
Mujer,Urbano,73,Menor,Retornada,35.13501,0,35.13501,0,Sin suministro continuo de agua,2515,Tolima
Mujer,Urbano,73,Menor,Venezolana,29.173792,0,29.173792,0,Sin empleo,7256,Tolima
Mujer,Urbano,73,Menor,Venezolana,964.65617,1489.03,2453.686,0.60685434077547,Sin internet,4104,Tolima
Mujer,Urbano,73,Menor,Venezolana,995.43658,1458.2495,2453.686,0.594309744604648,Hacinamiento,932,Tolima
Mujer,Urbano,73,Menor,Venezolana,1980.93,472.75562,2453.686,0.192671605087203,Sin refrigerador,4638,Tolima
Mujer,Urbano,73,Menor,Venezolana,2195.1952,258.49088,2453.686,0.1053479866617,Sin suministro continuo de agua,2516,Tolima
Mujer,Urbano,73,Menor,Venezolana,2308.585,145.10143,2453.686,0.0591361038046433,Sin espacio exclusivo para la cocina,3570,Tolima
Mujer,Urbano,73,Menor,Venezolana,2424.7799,28.906187,2453.686,0.0117807197008908,Sin pisos duraderos,6240,Tolima
